group_name,value
0,72319
1,72181
2,81573
3,80637
4,81084
5,85647
6,89469
7,95385
8,93971
9,93454
10,94533
11,99070
12,103529
13,107318
14,111639
15,109535
16,104612
17,106150
18,102997
19,101703
20,102314
21,103754
22,102869
23,104189
24,104131
25,102818
26,103228
27,104193
28,103181
29,104363
30,99841
31,105899
32,108843
33,108042
34,110528
35,114090
36,106959
37,114964
38,118272
39,125356
40,136030
41,143155
42,149093
43,153030
44,154416
45,153904
46,152262
47,156947
48,153653
49,154932
50,150868
51,152940
52,155023
53,156785
54,157718
55,157396
56,156937
57,149791
58,143881
59,138642
60,135693
61,136041
62,136018
63,135762
64,134005
65,130497
66,125433
67,126682
68,124173
69,117089
70,111392
71,111272
72,109923
73,108178
74,105548
75,102945
76,100287
77,97674
78,92779
79,82396
80,73852
81,68336
82,65820
83,65999
84+,476683
