group_name,value
0,97080
1,100050
2,95115
3,89773
4,87093
5,85532
6,83087
7,80929
8,77868
9,76493
10,75224
11,75087
12,74010
13,74324
14,74201
15,75232
16,76425
17,78131
18,79358
19,80072
20,81084
21,82762
22,82861
23,84261
24,83615
25,83280
26,81604
27,79845
28,77480
29,74866
30,70261
31,67786
32,65652
33,63010
34,62232
35,61472
36,61305
37,60243
38,57947
39,56050
40,54202
41,52509
42,50759
43,50094
44,49678
45,49601
46,48881
47,48582
48,47650
49,45935
50,43998
51,42683
52,40511
53,38654
54,37535
55,36581
56,34361
57,32312
58,30891
59,29485
60,27586
61,25720
62,23806
63,22427
64,21266
65,20465
66,19872
67,18318
68,17294
69,16628
70,15348
71,14294
72,13332
73,12059
74,11289
75,10369
76,9577
77,8829
78,8020
79,7247
80,6642
81,6044
82,5528
83,5424
84+,28828
