group_name,value
0,364337
1,486377
2,582829
3,497947
4,467798
5,452112
6,449554
7,441877
8,435981
9,447329
10,440987
11,440765
12,427749
13,499392
14,554015
15,633781
16,693854
17,775956
18,821790
19,853050
20,931925
21,1018588
22,1109589
23,1073322
24,1047178
25,1003793
26,974979
27,967637
28,964076
29,941049
30,946166
31,940492
32,951951
33,965967
34,994780
35,1006685
36,1079552
37,1112259
38,1162544
39,1182234
40,1217834
41,1192136
42,1202148
43,1183903
44,1143854
45,1142741
46,1086005
47,1054632
48,959070
49,882643
50,826685
51,759380
52,731791
53,726451
54,740579
55,746697
56,739912
57,742581
58,696413
59,657031
60,620208
61,587835
62,523534
63,487934
64,438874
65,381247
66,349319
67,304041
68,298590
69,301927
70,296253
71,281235
72,282570
73,269776
74,256872
75,246526
76,258429
77,265437
78,235067
79,211483
80,193905
81,165871
82,155747
83,131606
84+,605969
