group_name,value
0,17012
1,17384
2,16536
3,15448
4,14617
5,15126
6,14863
7,14332
8,13076
9,12576
10,11867
11,11553
12,11832
13,11446
14,12440
15,13407
16,15295
17,14999
18,15680
19,18032
20,20508
21,20341
22,22315
23,22651
24,22332
25,23177
26,22826
27,23798
28,24339
29,22617
30,24152
31,23974
32,23154
33,22730
34,22575
35,22498
36,22035
37,21189
38,21472
39,20598
40,20333
41,18724
42,18193
43,17682
44,18416
45,19358
46,19239
47,19550
48,19909
49,21068
50,21054
51,20932
52,19790
53,19104
54,20177
55,21577
56,21350
57,19694
58,20333
59,19157
60,19276
61,18741
62,14676
63,17286
64,13280
65,9150
66,7579
67,6218
68,9563
69,10779
70,11706
71,11247
72,10371
73,9729
74,8014
75,6767
76,5161
77,4511
78,4910
79,4546
80,4415
81,3943
82,3411
83,2999
84+,9275
