group_name,value
0,29503
1,29308
2,30361
3,31927
4,33244
5,33896
6,33921
7,33522
8,32924
9,32094
10,31107
11,30324
12,30018
13,29973
14,30299
15,30983
16,31549
17,31907
18,32051
19,31794
20,31064
21,30104
22,29009
23,27856
24,26819
25,25863
26,24848
27,23788
28,22827
29,21972
30,21086
31,20216
32,19586
33,19127
34,18752
35,18418
36,17938
37,17365
38,16766
39,16047
40,15110
41,13916
42,12593
43,11236
44,10108
45,9497
46,9539
47,10174
48,10896
49,11332
50,11251
51,10779
52,10417
53,10118
54,9706
55,9181
56,8488
57,7866
58,7429
59,7099
60,6751
61,6414
62,6228
63,5978
64,5635
65,5215
66,4703
67,4343
68,4172
69,4075
70,4003
71,4017
72,4176
73,4366
74,4559
75,4579
76,4325
77,3899
78,3303
79,2749
80,2316
81,1965
82,1751
83,1387
84+,3924
