group_name,value
0,11579
1,11147
2,11347
3,10592
4,9806
5,9863
6,9896
7,9842
8,9732
9,9030
10,8641
11,8423
12,8764
13,8993
14,9019
15,9810
16,10859
17,10425
18,10919
19,11818
20,13883
21,14369
22,15385
23,15989
24,16027
25,16126
26,16206
27,16662
28,16145
29,15470
30,16041
31,15624
32,15286
33,14383
34,14842
35,14572
36,14226
37,13644
38,14387
39,14076
40,13949
41,13001
42,12768
43,13192
44,14266
45,14642
46,14352
47,16033
48,16946
49,17101
50,17746
51,17670
52,18051
53,17782
54,16765
55,17486
56,16426
57,14458
58,14825
59,14488
60,13931
61,14430
62,11046
63,12509
64,9283
65,6396
66,5284
67,4792
68,7771
69,9739
70,9454
71,10668
72,10702
73,10618
74,8540
75,6615
76,5053
77,6034
78,6132
79,5736
80,6218
81,4776
82,4605
83,3827
84+,13095
