group_name,value
0,66673
1,91877
2,108523
3,98053
4,88321
5,85863
6,84755
7,86484
8,84701
9,87430
10,85658
11,88385
12,88898
13,91148
14,93986
15,95454
16,98227
17,103750
18,104696
19,103620
20,108241
21,115732
22,121506
23,121005
24,119711
25,116558
26,112916
27,105751
28,109643
29,114645
30,116928
31,117483
32,118005
33,119299
34,120320
35,123538
36,127125
37,132139
38,133607
39,136032
40,137098
41,132379
42,129280
43,123713
44,118690
45,114123
46,108316
47,99825
48,89278
49,83037
50,71936
51,68021
52,62269
53,63553
54,64052
55,65271
56,67315
57,66901
58,62726
59,56681
60,52875
61,47949
62,45090
63,43568
64,39816
65,38523
66,36283
67,34608
68,33467
69,32705
70,28552
71,27595
72,27932
73,23724
74,22181
75,19407
76,17560
77,16821
78,14167
79,12297
80,10078
81,8361
82,7894
83,5914
84+,24638
